Frame,Video Time,Thumb,Index Finger,Middle Finger,Ring Finger,Pinky Finger,Angle
169,00:05,,,,,,
170,00:05,,,,,,
171,00:05,,,,,,
172,00:05,,,,,,
173,00:05,,,,,,
174,00:05,,,,,,
175,00:05,,,,,,
176,00:05,,,,,,
177,00:05,,,,,,
178,00:05,,,,,,
179,00:05,,,,,,
180,00:06,,,,,,
181,00:06,,,,,,
182,00:06,,,,,,
183,00:06,,,,,,
184,00:06,,,,,,
185,00:06,,,,,,
186,00:06,,,,,,
187,00:06,,,,,,
188,00:06,,,,,,
189,00:06,,,,,,
190,00:06,,,,,,
191,00:06,,,,,,
192,00:06,,,,,,
193,00:06,,,,,,
194,00:06,,,,,,
195,00:06,,,,,,
196,00:06,,,,,,
197,00:06,,,,,,
198,00:06,,,,,,
199,00:06,,,,,,
200,00:06,,,,,,
201,00:06,,,,,,
202,00:06,,,,,,
203,00:06,,,,,,
204,00:06,,,,,,
205,00:06,,,,,,
206,00:06,,,,,,
207,00:06,,,,,,
208,00:06,,,,,,
209,00:06,,,,,,
210,00:07,,,,,,
211,00:07,,,,,,
212,00:07,,,,,,
213,00:07,,,,,,
214,00:07,,,,,,
215,00:07,,,,,,
216,00:07,,,,,,
217,00:07,,,,,,
218,00:07,,,,,,
219,00:07,,,,,,
220,00:07,,,,,,
221,00:07,,,,,,
222,00:07,,,,,,
223,00:07,,,,,,
224,00:07,,,,,,
225,00:07,,,,,,
226,00:07,,,,,,
227,00:07,,,,,,
228,00:07,,,,,,
229,00:07,,,,,,
230,00:07,,,,,,
231,00:07,,,,,,
232,00:07,,,,,,
233,00:07,,,,,,
234,00:07,,,,,,
235,00:07,,,,,,
236,00:07,,,,,,
237,00:07,,,,,,
238,00:07,,,,,,
239,00:07,,,,,,
240,00:08,,,,,,
241,00:08,,,,,,
242,00:08,,,,,,
243,00:08,,,,,,
244,00:08,,,,,,
245,00:08,,,,,,
246,00:08,,,,,,
247,00:08,,,,,,
248,00:08,,,,,,
249,00:08,,,,,,
250,00:08,,,,,,
251,00:08,,,,,,
252,00:08,"(849, 917)","(861, 908)","(821, 735)","(723, 726)","(658, 777)",13.51104686576141
253,00:08,"(859, 900)","(865, 884)","(813, 698)","(717, 690)","(665, 752)",11.515017162411395
254,00:08,"(870, 871)","(850, 846)","(811, 665)","(711, 672)","(673, 742)",9.33412004380379
255,00:08,"(878, 841)","(856, 814)","(808, 634)","(713, 654)","(681, 711)",7.076821396427509
256,00:08,"(885, 817)","(883, 799)","(804, 610)","(719, 629)","(691, 685)",4.908273586855528
257,00:08,"(890, 796)","(871, 754)","(811, 589)","(724, 613)","(698, 673)",3.3438170947839843
258,00:08,"(893, 773)","(866, 738)","(809, 574)","(732, 593)","(706, 658)",1.4753769874717906
259,00:08,"(895, 754)","(860, 703)","(793, 560)","(734, 580)","(715, 645)",-0.2560688180315798
260,00:08,"(893, 735)","(836, 574)","(810, 530)","(728, 567)","(715, 624)",-1.6677150536952776
261,00:08,"(895, 718)","(831, 539)","(797, 524)","(737, 550)","(722, 609)",-3.707837880622603
262,00:08,"(899, 701)","(834, 525)","(779, 522)","(739, 541)","(723, 599)",-5.274868176303923
263,00:08,"(901, 688)","(831, 518)","(795, 510)","(745, 534)","(727, 592)",-6.458816378718656
264,00:08,"(901, 678)","(837, 506)","(802, 498)","(748, 519)","(731, 581)",-7.023247753414451
265,00:08,"(902, 670)","(838, 496)","(776, 497)","(749, 515)","(731, 568)",-7.827517950147227
266,00:08,"(906, 666)","(836, 490)","(778, 490)","(751, 506)","(732, 557)",-7.917503034828343
267,00:08,"(896, 656)","(844, 486)","(810, 476)","(758, 493)","(733, 549)",-8.630801788548439
268,00:08,"(860, 606)","(847, 481)","(823, 475)","(763, 487)","(732, 543)",-12.140247960278224
269,00:08,"(756, 538)","(839, 473)","(810, 473)","(758, 489)","(738, 541)",-18.63933242514345
270,00:09,"(764, 534)","(847, 473)","(814, 466)","(763, 482)","(734, 530)",-18.389940364377093
271,00:09,"(767, 528)","(847, 474)","(838, 465)","(764, 478)","(734, 523)",-18.792763247003432
272,00:09,"(749, 520)","(839, 469)","(831, 464)","(769, 473)","(749, 518)",-20.0260890941166
273,00:09,"(789, 530)","(844, 468)","(775, 460)","(744, 489)","(723, 527)",-18.369567589018796
274,00:09,"(909, 654)","(852, 489)","(788, 459)","(753, 478)","(727, 512)",-8.20068535449994
275,00:09,"(907, 651)","(851, 482)","(791, 463)","(751, 473)","(728, 513)",-8.34224249988915
276,00:09,"(911, 653)","(850, 472)","(779, 463)","(750, 474)","(724, 507)",-8.121297101495458
277,00:09,"(909, 654)","(850, 473)","(779, 464)","(747, 478)","(725, 511)",-7.891702428235704
278,00:09,"(909, 655)","(850, 473)","(772, 465)","(750, 480)","(726, 512)",-7.644182181389839
279,00:09,"(911, 657)","(853, 475)","(777, 466)","(757, 482)","(726, 512)",-7.812872734721965
280,00:09,"(910, 658)","(858, 480)","(780, 465)","(756, 480)","(727, 512)",-7.821352104374949
281,00:09,"(912, 661)","(856, 476)","(782, 466)","(759, 481)","(730, 513)",-7.804411616924989
282,00:09,"(914, 660)","(858, 479)","(785, 468)","(758, 483)","(735, 516)",-7.972069651745941
283,00:09,"(916, 662)","(861, 477)","(786, 467)","(766, 481)","(739, 516)",-8.016229222684235
284,00:09,"(920, 660)","(864, 481)","(799, 467)","(769, 478)","(744, 516)",-7.9818261968595605
285,00:09,"(922, 660)","(863, 477)","(794, 466)","(777, 482)","(749, 518)",-8.025675168122929
286,00:09,"(923, 658)","(860, 476)","(792, 466)","(777, 489)","(758, 522)",-8.01709307365533
287,00:09,"(929, 658)","(871, 483)","(808, 465)","(781, 487)","(763, 523)",-8.69053980982768
288,00:09,"(928, 653)","(871, 475)","(799, 469)","(786, 488)","(767, 524)",-8.820379552021057
289,00:09,"(933, 651)","(873, 472)","(800, 467)","(791, 487)","(772, 524)",-8.893772027313194
290,00:09,"(935, 649)","(871, 472)","(807, 468)","(797, 483)","(776, 517)",-9.35297925009325
291,00:09,"(935, 648)","(876, 473)","(819, 464)","(802, 478)","(777, 517)",-9.531867944045002
292,00:09,"(935, 648)","(879, 470)","(810, 464)","(804, 480)","(779, 515)",-9.770094185396598
293,00:09,"(935, 646)","(882, 469)","(814, 460)","(804, 472)","(780, 512)",-10.12679254303383
294,00:09,"(931, 639)","(885, 470)","(818, 457)","(807, 469)","(781, 509)",-10.645663344960324
295,00:09,"(896, 584)","(889, 463)","(821, 458)","(805, 467)","(781, 507)",-14.516699958854636
296,00:09,"(829, 524)","(887, 460)","(830, 455)","(809, 465)","(785, 503)",-20.07738852485932
297,00:09,"(822, 505)","(889, 459)","(838, 450)","(810, 460)","(786, 502)",-21.391644385263948
298,00:09,"(844, 495)","(885, 452)","(829, 444)","(806, 454)","(785, 498)",-21.53170150533867
299,00:09,"(945, 637)","(877, 465)","(816, 430)","(807, 450)","(787, 490)",-10.608672761527691
300,00:10,"(951, 636)","(886, 450)","(813, 444)","(797, 470)","(795, 522)",-10.601466140412814
301,00:10,"(956, 632)","(892, 448)","(819, 434)","(794, 469)","(806, 530)",-10.663072125268393
302,00:10,"(955, 619)","(888, 434)","(821, 408)","(811, 442)","(811, 479)",-10.847693373938002
303,00:10,"(971, 601)","(936, 531)","(845, 404)","(811, 426)","(795, 459)",-12.147133486982751
304,00:10,"(840, 394)","(915, 340)","(824, 325)","(809, 349)","(789, 384)",-26.837238105815103
305,00:10,,,,,,
306,00:10,,,,,,
307,00:10,,,,,,
308,00:10,,,,,,
309,00:10,,,,,,
310,00:10,,,,,,
311,00:10,,,,,,
312,00:10,,,,,,
313,00:10,,,,,,
314,00:10,,,,,,
315,00:10,,,,,,
316,00:10,,,,,,
317,00:10,,,,,,
318,00:10,,,,,,
319,00:10,,,,,,
320,00:10,,,,,,
321,00:10,,,,,,
322,00:10,,,,,,
323,00:10,,,,,,
324,00:10,,,,,,
325,00:10,,,,,,
326,00:10,,,,,,
327,00:10,"(920, 673)","(958, 625)","(923, 596)","(861, 597)","(798, 642)",-7.18632802107237
328,00:10,,,,,,
329,00:10,,,,,,
330,00:11,,,,,,
331,00:11,,,,,,
332,00:11,,,,,,
333,00:11,,,,,,
334,00:11,,,,,,
335,00:11,,,,,,
336,00:11,,,,,,
337,00:11,,,,,,
338,00:11,,,,,,
339,00:11,,,,,,
340,00:11,,,,,,
341,00:11,,,,,,
342,00:11,,,,,,
343,00:11,,,,,,
344,00:11,,,,,,
345,00:11,,,,,,
346,00:11,,,,,,
347,00:11,,,,,,
348,00:11,,,,,,
349,00:11,,,,,,
350,00:11,,,,,,
351,00:11,,,,,,
352,00:11,,,,,,
353,00:11,,,,,,
354,00:11,,,,,,
355,00:11,,,,,,
356,00:11,,,,,,
357,00:11,,,,,,
358,00:11,,,,,,
359,00:11,,,,,,
360,00:12,,,,,,
361,00:12,,,,,,
362,00:12,,,,,,
363,00:12,,,,,,
364,00:12,,,,,,
365,00:12,,,,,,
366,00:12,,,,,,
367,00:12,,,,,,
368,00:12,,,,,,
369,00:12,,,,,,
370,00:12,,,,,,
371,00:12,,,,,,
372,00:12,,,,,,
373,00:12,,,,,,
374,00:12,,,,,,
375,00:12,,,,,,
376,00:12,,,,,,
377,00:12,,,,,,
378,00:12,,,,,,
379,00:12,,,,,,
380,00:12,,,,,,
381,00:12,,,,,,
382,00:12,,,,,,
383,00:12,,,,,,
384,00:12,,,,,,
385,00:12,,,,,,
386,00:12,,,,,,
387,00:12,,,,,,
388,00:12,,,,,,
389,00:12,,,,,,
390,00:13,,,,,,
391,00:13,,,,,,
392,00:13,,,,,,
393,00:13,,,,,,
394,00:13,,,,,,
395,00:13,,,,,,
396,00:13,,,,,,
397,00:13,,,,,,
398,00:13,,,,,,
399,00:13,,,,,,
400,00:13,,,,,,
401,00:13,,,,,,
402,00:13,,,,,,
403,00:13,,,,,,
404,00:13,,,,,,
405,00:13,,,,,,
406,00:13,,,,,,
407,00:13,"(905, 922)","(903, 907)","(887, 749)","(803, 754)","(747, 794)",9.595735030435794
408,00:13,"(910, 893)","(905, 861)","(892, 719)","(821, 701)","(752, 749)",7.8831393167297295
409,00:13,"(920, 864)","(901, 829)","(906, 688)","(838, 666)","(769, 702)",5.772247885587416
410,00:13,"(930, 838)","(915, 798)","(896, 654)","(832, 634)","(777, 660)",4.304468960507983
411,00:13,"(933, 814)","(930, 784)","(899, 616)","(833, 601)","(787, 633)",2.577491122049278
412,00:13,"(929, 792)","(917, 723)","(884, 575)","(839, 571)","(789, 609)",0.6783897985671771
413,00:13,"(940, 767)","(932, 602)","(850, 537)","(808, 569)","(787, 637)",-1.2797992102042148
414,00:13,"(944, 751)","(942, 588)","(850, 525)","(795, 565)","(796, 651)",-2.0021092116487784
415,00:13,"(825, 576)","(934, 538)","(850, 506)","(838, 513)","(793, 559)",-16.921985784643343
416,00:13,"(854, 571)","(933, 522)","(842, 484)","(802, 535)","(788, 539)",-16.625353962849836
417,00:13,"(855, 549)","(941, 513)","(861, 485)","(839, 485)","(795, 523)",-18.072322148959497
418,00:13,"(830, 531)","(932, 499)","(868, 471)","(840, 475)","(799, 515)",-20.055127866066176
419,00:13,"(859, 524)","(935, 487)","(855, 458)","(838, 468)","(800, 504)",-19.902732807417554
420,00:14,"(814, 503)","(933, 477)","(855, 453)","(843, 462)","(809, 499)",-22.549857921159266
421,00:14,"(836, 503)","(936, 470)","(866, 448)","(846, 455)","(812, 494)",-22.072671957061125
422,00:14,"(858, 503)","(938, 466)","(869, 443)","(847, 451)","(813, 487)",-21.73229518994305
423,00:14,"(854, 495)","(937, 462)","(873, 440)","(849, 449)","(816, 485)",-22.40037852521207
424,00:14,"(866, 494)","(936, 460)","(867, 435)","(847, 444)","(820, 485)",-22.290230665534864
425,00:14,"(956, 647)","(934, 462)","(867, 438)","(853, 446)","(823, 482)",-11.298406467433972
426,00:14,"(883, 519)","(936, 455)","(866, 439)","(854, 449)","(824, 489)",-20.492019666941253
427,00:14,"(852, 487)","(930, 458)","(874, 439)","(851, 449)","(824, 492)",-23.019795753686427
428,00:14,"(837, 489)","(929, 457)","(905, 441)","(854, 450)","(827, 494)",-23.2151117875597
429,00:14,"(841, 490)","(929, 460)","(914, 448)","(853, 452)","(828, 505)",-23.000962854124374
430,00:14,"(861, 491)","(927, 462)","(905, 448)","(851, 452)","(824, 495)",-22.463758933724012
431,00:14,"(864, 494)","(923, 462)","(893, 446)","(847, 452)","(821, 493)",-22.109448343751673
432,00:14,"(867, 492)","(921, 464)","(897, 448)","(847, 452)","(818, 491)",-22.0402827042438
433,00:14,"(866, 487)","(919, 462)","(892, 448)","(845, 453)","(819, 488)",-22.23356477292706
434,00:14,"(863, 487)","(913, 460)","(887, 447)","(841, 452)","(815, 484)",-22.132595274767198
435,00:14,"(940, 640)","(908, 514)","(858, 437)","(836, 445)","(814, 477)",-10.310210237661904
436,00:14,"(938, 632)","(885, 468)","(839, 428)","(826, 443)","(813, 476)",-11.860949174747974
437,00:14,"(942, 615)","(894, 450)","(832, 417)","(820, 429)","(800, 462)",-12.393494041493929
438,00:14,"(942, 602)","(887, 436)","(824, 415)","(809, 431)","(798, 462)",-13.030149053726063
439,00:14,,,,,,
440,00:14,,,,,,
441,00:14,,,,,,
442,00:14,,,,,,
443,00:14,,,,,,
444,00:14,,,,,,
445,00:14,,,,,,
446,00:14,,,,,,
447,00:14,,,,,,
448,00:14,,,,,,
449,00:14,,,,,,
450,00:15,,,,,,
451,00:15,,,,,,
452,00:15,,,,,,
453,00:15,,,,,,
454,00:15,,,,,,
455,00:15,,,,,,
456,00:15,,,,,,
457,00:15,,,,,,
458,00:15,,,,,,
459,00:15,,,,,,
460,00:15,,,,,,
461,00:15,,,,,,
462,00:15,,,,,,
463,00:15,,,,,,
464,00:15,,,,,,
465,00:15,,,,,,
466,00:15,,,,,,
467,00:15,,,,,,
468,00:15,,,,,,
469,00:15,,,,,,
470,00:15,,,,,,
471,00:15,,,,,,
472,00:15,,,,,,
473,00:15,,,,,,
474,00:15,,,,,,
475,00:15,,,,,,
476,00:15,,,,,,
477,00:15,,,,,,
478,00:15,,,,,,
479,00:15,,,,,,
480,00:16,,,,,,
481,00:16,,,,,,
482,00:16,,,,,,
483,00:16,,,,,,
484,00:16,,,,,,
485,00:16,,,,,,
486,00:16,,,,,,
487,00:16,,,,,,
488,00:16,,,,,,
489,00:16,,,,,,
490,00:16,,,,,,
491,00:16,,,,,,
492,00:16,,,,,,
493,00:16,,,,,,
494,00:16,,,,,,
495,00:16,,,,,,
496,00:16,,,,,,
497,00:16,,,,,,
498,00:16,,,,,,
499,00:16,,,,,,
500,00:16,,,,,,
501,00:16,,,,,,
502,00:16,,,,,,
503,00:16,,,,,,
504,00:16,,,,,,
505,00:16,,,,,,
506,00:16,,,,,,
507,00:16,,,,,,
508,00:16,,,,,,
509,00:16,,,,,,
510,00:17,,,,,,
511,00:17,,,,,,
512,00:17,,,,,,
513,00:17,,,,,,
514,00:17,,,,,,
515,00:17,,,,,,
516,00:17,,,,,,
517,00:17,,,,,,
518,00:17,,,,,,
519,00:17,,,,,,
520,00:17,,,,,,
521,00:17,,,,,,
522,00:17,,,,,,
523,00:17,,,,,,
524,00:17,,,,,,
525,00:17,,,,,,
526,00:17,,,,,,
527,00:17,,,,,,
528,00:17,,,,,,
529,00:17,,,,,,
530,00:17,,,,,,
531,00:17,,,,,,
532,00:17,,,,,,
533,00:17,,,,,,
534,00:17,,,,,,
535,00:17,,,,,,
536,00:17,,,,,,
537,00:17,,,,,,
538,00:17,,,,,,
539,00:17,,,,,,
540,00:18,,,,,,
541,00:18,,,,,,
542,00:18,,,,,,
543,00:18,,,,,,
544,00:18,,,,,,
545,00:18,,,,,,
546,00:18,,,,,,
547,00:18,,,,,,
548,00:18,,,,,,
549,00:18,,,,,,
550,00:18,,,,,,
551,00:18,,,,,,
552,00:18,,,,,,
553,00:18,,,,,,
554,00:18,,,,,,
555,00:18,,,,,,
556,00:18,,,,,,
557,00:18,,,,,,
558,00:18,,,,,,
559,00:18,,,,,,
560,00:18,,,,,,
561,00:18,,,,,,
562,00:18,,,,,,
563,00:18,,,,,,
564,00:18,,,,,,
565,00:18,,,,,,
566,00:18,,,,,,
567,00:18,,,,,,
568,00:18,,,,,,
569,00:18,,,,,,
570,00:19,,,,,,
571,00:19,,,,,,
572,00:19,,,,,,
573,00:19,,,,,,
574,00:19,,,,,,
575,00:19,,,,,,
576,00:19,,,,,,
577,00:19,,,,,,
578,00:19,,,,,,
579,00:19,"(869, 830)","(909, 780)","(899, 686)","(819, 675)","(775, 725)",4.408789089406219
580,00:19,"(907, 842)","(900, 754)","(861, 644)","(802, 643)","(763, 691)",4.852504702379254
581,00:19,"(911, 812)","(872, 659)","(823, 586)","(789, 618)","(763, 671)",3.454936896560202
582,00:19,"(908, 790)","(877, 610)","(812, 567)","(786, 593)","(761, 635)",2.1444347984310084
583,00:19,"(911, 760)","(873, 581)","(804, 533)","(779, 571)","(763, 611)",0.06289325631235498
584,00:19,"(916, 743)","(878, 547)","(793, 513)","(776, 575)","(757, 629)",-1.4383472579213763
585,00:19,"(921, 725)","(877, 522)","(794, 506)","(783, 543)","(765, 585)",-2.9834000322281042
586,00:19,"(921, 711)","(867, 510)","(795, 495)","(782, 526)","(770, 571)",-3.6034447188300107
587,00:19,"(925, 698)","(867, 504)","(791, 482)","(780, 525)","(775, 567)",-5.188843979444367
588,00:19,"(923, 687)","(874, 493)","(794, 471)","(784, 511)","(774, 541)",-6.551312764130775
589,00:19,"(924, 681)","(868, 489)","(802, 473)","(789, 489)","(780, 532)",-7.338606336236236
590,00:19,"(927, 671)","(871, 483)","(797, 469)","(789, 489)","(780, 529)",-7.922321653000664
591,00:19,"(932, 665)","(872, 477)","(800, 468)","(791, 489)","(781, 529)",-8.362346397752036
592,00:19,"(931, 659)","(873, 475)","(799, 464)","(796, 497)","(783, 525)",-8.732288072937031
593,00:19,"(851, 550)","(878, 465)","(807, 468)","(794, 495)","(783, 539)",-17.112190744131595
594,00:19,"(798, 512)","(878, 465)","(839, 459)","(798, 472)","(791, 527)",-20.477320647644547
595,00:19,"(940, 652)","(849, 477)","(801, 463)","(801, 493)","(798, 526)",-9.30410161051782
596,00:19,"(813, 508)","(871, 461)","(809, 459)","(796, 473)","(786, 516)",-20.687227246485108
597,00:19,"(819, 506)","(872, 460)","(806, 457)","(798, 468)","(788, 516)",-20.732174433410723
598,00:19,"(822, 504)","(873, 459)","(809, 456)","(798, 467)","(789, 510)",-20.967415905616935
599,00:19,"(816, 498)","(870, 453)","(808, 454)","(800, 470)","(788, 508)",-21.534580943453317
600,00:20,"(789, 499)","(804, 455)","(802, 457)","(805, 473)","(803, 510)",-21.76383848877749
601,00:20,"(785, 500)","(804, 454)","(802, 453)","(809, 467)","(822, 500)",-21.675457217237298
602,00:20,"(785, 496)","(824, 448)","(804, 450)","(810, 466)","(822, 503)",-21.92714064181364
603,00:20,,,,,,
604,00:20,,,,,,
605,00:20,,,,,,
606,00:20,,,,,,
607,00:20,,,,,,
608,00:20,,,,,,
609,00:20,,,,,,
610,00:20,,,,,,
611,00:20,,,,,,
612,00:20,,,,,,
613,00:20,,,,,,
614,00:20,,,,,,
615,00:20,,,,,,
616,00:20,,,,,,
617,00:20,,,,,,
618,00:20,,,,,,
619,00:20,,,,,,
620,00:20,,,,,,
621,00:20,,,,,,
622,00:20,,,,,,
623,00:20,,,,,,
624,00:20,,,,,,
625,00:20,,,,,,
626,00:20,,,,,,
627,00:20,,,,,,
628,00:20,,,,,,
629,00:20,,,,,,
630,00:21,,,,,,
631,00:21,,,,,,
632,00:21,,,,,,
633,00:21,,,,,,
634,00:21,,,,,,
635,00:21,,,,,,
636,00:21,,,,,,
637,00:21,,,,,,
638,00:21,,,,,,
639,00:21,,,,,,
640,00:21,,,,,,
641,00:21,,,,,,
642,00:21,,,,,,
643,00:21,,,,,,
644,00:21,,,,,,
645,00:21,,,,,,
646,00:21,,,,,,
647,00:21,,,,,,
648,00:21,,,,,,
649,00:21,,,,,,
650,00:21,,,,,,
651,00:21,,,,,,
652,00:21,,,,,,
653,00:21,,,,,,
654,00:21,,,,,,
655,00:21,,,,,,
656,00:21,,,,,,
657,00:21,,,,,,
658,00:21,,,,,,
659,00:21,,,,,,
660,00:22,,,,,,
661,00:22,,,,,,
662,00:22,,,,,,
663,00:22,,,,,,
664,00:22,,,,,,
665,00:22,,,,,,
666,00:22,,,,,,
667,00:22,,,,,,
668,00:22,,,,,,
669,00:22,,,,,,
670,00:22,,,,,,
671,00:22,,,,,,
672,00:22,,,,,,
673,00:22,,,,,,
674,00:22,,,,,,
675,00:22,,,,,,
676,00:22,,,,,,
677,00:22,,,,,,
678,00:22,,,,,,
679,00:22,,,,,,
680,00:22,,,,,,
681,00:22,,,,,,
682,00:22,,,,,,
683,00:22,,,,,,
684,00:22,,,,,,
685,00:22,,,,,,
686,00:22,,,,,,
687,00:22,,,,,,
688,00:22,,,,,,
689,00:22,,,,,,
690,00:23,,,,,,
691,00:23,,,,,,
692,00:23,,,,,,
693,00:23,,,,,,
694,00:23,,,,,,
695,00:23,,,,,,
696,00:23,,,,,,
697,00:23,,,,,,
698,00:23,,,,,,
699,00:23,,,,,,
700,00:23,,,,,,
701,00:23,,,,,,
702,00:23,,,,,,
703,00:23,,,,,,
704,00:23,,,,,,
705,00:23,,,,,,
706,00:23,,,,,,
707,00:23,,,,,,
708,00:23,,,,,,
709,00:23,,,,,,
710,00:23,,,,,,
711,00:23,,,,,,
712,00:23,,,,,,
713,00:23,,,,,,
714,00:23,,,,,,
715,00:23,,,,,,
716,00:23,,,,,,
717,00:23,,,,,,
718,00:23,,,,,,
719,00:23,,,,,,
720,00:24,,,,,,
721,00:24,,,,,,
722,00:24,,,,,,
723,00:24,,,,,,
724,00:24,,,,,,
725,00:24,,,,,,
726,00:24,,,,,,
727,00:24,,,,,,
728,00:24,,,,,,
729,00:24,,,,,,
730,00:24,,,,,,
731,00:24,,,,,,
732,00:24,,,,,,
733,00:24,,,,,,
734,00:24,,,,,,
735,00:24,,,,,,
736,00:24,,,,,,
737,00:24,,,,,,
738,00:24,,,,,,
739,00:24,,,,,,
740,00:24,,,,,,
741,00:24,,,,,,
742,00:24,,,,,,
743,00:24,,,,,,
744,00:24,,,,,,
745,00:24,,,,,,
746,00:24,"(906, 647)","(798, 475)","(761, 453)","(756, 480)","(747, 533)",-7.544929038756831
747,00:24,"(904, 641)","(764, 500)","(745, 457)","(762, 469)","(763, 508)",-8.369535420515861
748,00:24,"(905, 632)","(823, 459)","(753, 448)","(749, 469)","(740, 514)",-8.855550602197665
749,00:24,"(888, 608)","(815, 457)","(754, 449)","(755, 470)","(742, 515)",-11.210633128876674
750,00:25,"(769, 506)","(832, 436)","(766, 444)","(755, 470)","(745, 520)",-20.138492629665116
751,00:25,"(748, 496)","(820, 436)","(764, 446)","(756, 468)","(749, 513)",-20.924501744921166
752,00:25,"(758, 484)","(815, 438)","(760, 451)","(757, 488)","(751, 514)",-21.133687259037057
